name,address,category
DD Beauty,"Улица Санжара Асфендиярова, 2, Астана",Красота
Lotus Thai SPA,"Улица Динмухамед Конаев, 35/1, Астана",Красота
Бравый,"Проспект Туран, 59/2 блок B, Астана",Красота
CROP Barbershop,"Керей, Жанибек хандар улица, 12/1, Астана",Красота
Aliya Edilbay hair house,"Улица Бухар жырау, 40, Астана",Красота
Ami beauty,"Улица Аскар Токпанов, 22, Астана",Красота
Women Spa,"Улица Кенесары, 1, Астана",Красота
Dermalab_astana,"Улица Толе би, 57, Астана",Красота
Shev hair&dry bar,"Кабанбай батыр проспект, 2, Астана",Красота
Iris Thai SPA Premium,"Улица Алихан Бокейхан, 29, Астана",Красота
Peaky,"Улица Сарайшык, 34, Астана",Красота
Stanford Medical Center,"Улица Сарайшык, 11, Астана",Красота
Undercut,"Проспект Туран, 43/3, Астана",Красота
Viva,"ТРЦ Сарыарка, проспект Туран, 24, Астана",Красота
Trend by Murat,"Улица Динмухамед Конаев, 35, Астана",Красота
Imperial,"Улица Алихан Бокейхан, 27/1, Астана",Красота
Sage,"Улица Шамши Калдаяков, 6, Астана",Красота
Family first,"Улица Сарайшык, 7, Астана",Красота
Nail Bar Almaty,"Шоссе Коргалжын, 11, Астана",Красота
Клиника Счастья,"Улица Ахмет Байтурсынулы, 5, Астана",Красота
Aruan,"Улица Кайым Мухамедханов, 9, Астана",Красота
Dushes.epil,"Керей, Жанибек хандар улица, 15, Астана",Красота
The Hair Space,"Улица Толе би, 63, Астана",Красота
CROP Beauty,"Улица Алихан Бокейхан, 16, Астана",Красота
Лиана,"ЖК Северное сияние, улица Достык, 5, Астана",Красота
Ante,"Проспект Улы Дала, 58, Астана",Красота
CROP Barbershop,"Улица Санжара Асфендиярова, 8, Астана",Красота
Osha Spa,"Кабанбай батыр проспект, 13, Астана",Красота
RR Clinic,"Улица Орынбор, 12 Блок 3, Астана",Красота
She,"Улица Кайым Мухамедханов, 4в, Астана",Красота
KLS,"Кабанбай батыр проспект, 28, Астана",Красота
The spa,"Улица Шарль де Голль, 3/1, Астана",Красота
SM Passion,"Улица Шамши Калдаяков, 11, Астана",Красота
Persona Spa,"Улица Шокан Уалиханов, 9/1, Астана",Красота
No Cap barber studio,"Кабанбай батыр проспект, 13, Астана",Красота
Symmetria,"ЖК Триумфальная Арка, проспект Мангилик Ел, 35, Астана",Красота
Delight SPA,"Улица Анатолий Храпатый, 14, Астана",Красота
Жайна,"Улица Сагадат Нурмагамбетов, 29, Астана",Красота
Aura,"Улица Бухар жырау, 30, Астана",Красота
Bar Bee,"Улица Алихан Бокейхан, 16/2, Астана",Красота
Mbs Boutique SPA,"Улица Туркестан, 16, Астана",Красота
Celebrity SPA,"Проспект Туран, 30, Астана",Красота
Ai beauty,"ЖК EXPO Boulevard-5, Кабанбай батыр проспект, 58Б корпус 7, Астана",Красота
Six by Mom`s Beauty,"Улица Алихан Бокейхан, 20, Астана",Красота
Galiya,"Улица Жумекен Нажимеденов, 16Б, Астана",Красота
Beauty by Zhanbota Orynbay,"Улица Шамши Калдаяков, 11, Астана",Красота
OSME,"Улица Абикен Бектуров, 1/2, Астана",Красота
Tuz beauty academy,"Улица Култегин, 14, Астана",Красота
Love beauty,"Улица Бухар жырау, 30, Астана",Красота
Alteri,"Улица Алихан Бокейхан, 48, Астана",Красота
Ziba,"Улица Сыганак, 17с, Астана",Красота
CROP Barbershop,"Проспект Туран, 34а, Астана",Красота
dia_nailspace,"Улица Анет баба, 9/2, Астана",Красота
Lux Nail,"Керей, Жанибек хандар улица, 12/1, Астана",Красота
Viva,"ТРЦ MEGA Silk Way, Кабанбай батыр проспект, 62, Астана",Красота
TM Barbershop,"Улица Алихан Бокейхан, 44, Астана",Красота
Dara,"Проспект Ракымжан Кошкарбаев, 37, Астана",Красота
Atmos clinic,"Улица Илияс Омаров, 27/1, Астана",Красота
4Bro,"Проспект Улы Дала, 57, Астана",Красота
Bars,"Улица Илияс Омаров, 19/1, Астана",Красота
4Bro,"Улица Фариза Онгарсынова, 6, Астана",Красота
Nuchi,"Улица Алихан Бокейхан, 11а, Астана",Красота
Gladko_ast,"Улица Беимбет Майлин, 19, Астана",Красота
Sulu clinic,"Улица Кайым Мухамедханов, 11/2, Астана",Красота
Atmosphere,"ЖК Barcelona, улица Анатолий Храпатый, 21/2, Астана",Красота
Цирюльникъ,"Проспект Женис, 31, Астана",Красота
Team,"Микрорайон Самал, 5, Астана",Красота
salon_baraeva_resnicy_24_7,"Проспект Абылай хана, 20Б, Астана",Красота
Cas beauty,"Проспект Улы Дала, 39, Астана",Красота
Tulip Medicine,"ЖК Хайвил Астана, блок А, улица Ахмет Байтурсынулы, 1, Астана",Красота
Chic Nails,"Улица Степана Кубрина, 22/1, Астана",Красота
Галерея,"Улица Абикен Бектуров, 4в, Астана",Красота
Хан Келдi,"Улица Беимбет Майлин, 37а, Астана",Красота
Sakura,"Керей, Жанибек хандар улица, 11, Астана",Красота
Маленькая страна,"Проспект Женис, 23, Астана",Красота
Barber Academy,"Проспект Улы Дала, 45/1, Астана",Красота
Self Beauty Astana,"Керей, Жанибек хандар улица, 50/1, Астана",Красота
Inhype,"Проспект Туран, 3в, Астана",Красота
Ufuk Inkaya,"Кабанбай батыр проспект, 9/4, Астана",Красота
Sande Beauty Salon,"Проспект Туран, 52, Астана",Красота
Machete,"Улица Жанибека тархана, 2/6, Астана",Красота
Arya,"Кабанбай батыр проспект, 46Б, Астана",Красота
Hilt Clinic,"Улица Жанибека тархана, 2/6, Астана",Красота
Marafet,"Улица Сыганак, 6, Астана",Красота
Gokha Beauty,"Керей, Жанибек хандар улица, 2, Астана",Красота
Snob,"Проспект Ракымжан Кошкарбаев, 48, Астана",Красота
CosmoDerm Laser Clinic,"ЖК Триумфальная Арка, проспект Мангилик Ел, 35, Астана",Красота
